"id","dob","gender"
"ca.m.7217",1933-11-26,"male"
"ca.m.7218",1874-08-26,"male"
"ca.m.7221",1897-02-13,"male"
"ca.m.7226",1886-09-03,"male"
"ca.m.7229",1925-07-02,"male"
"ca.m.7234",1923-06-11,"male"
"ca.m.7237",1885-05-10,"male"
"ca.m.7239",1933-05-22,"male"
"ca.m.724",1880-10-26,"male"
"ca.m.7247",1853-07-09,"male"
"ca.m.7248",1870-10-31,"male"
"ca.m.7249",1923-09-13,"male"
"ca.m.7250",1922-11-18,"male"
"ca.m.7251",1830-10-05,"male"
"ca.m.7253",1907-03-26,"male"
"ca.m.7254",1883-02-26,"male"
"ca.m.7255",1913-07-02,"male"
"ca.m.7256",1925-10-29,"male"
"ca.m.7259",1937-11-04,"male"
"ca.m.7261",1953-02-22,"male"
"ca.m.7265",1912-09-13,"male"
"ca.m.7266",1938-01-24,"male"
"ca.m.7267",1857-12-25,"male"
"ca.m.7268",1872-01-01,"male"
"ca.m.7274",1883-08-22,"male"
"ca.m.7278",1934-10-26,"male"
"ca.m.7280",1942-06-26,"male"
"ca.m.7283",1905-04-02,"male"
"ca.m.7285",1921-10-05,"male"
"ca.m.729",1966-09-29,"female"
"ca.m.7291",1852-04-02,"male"
"ca.m.7292",1845-07-20,"male"
"ca.m.7294",1837-07-17,"male"
"ca.m.7295",1879-02-24,"male"
"ca.m.7299",1891-02-16,"male"
"ca.m.73",1953-04-08,"male"
"ca.m.7304",1875-12-11,"male"
"ca.m.7309",1857-12-27,"male"
"ca.m.7310",1869-08-18,"male"
"ca.m.7312",1859-11-30,"male"
"ca.m.7314",1891-11-29,"male"
"ca.m.7317",1888-07-01,"male"
"ca.m.732",1930-01-04,"male"
"ca.m.7320",1851-03-18,"male"
"ca.m.7322",1830-04-18,"male"
"ca.m.7323",1834-01-26,"male"
"ca.m.7327",1872-12-24,"male"
"ca.m.7329",1931-06-23,"male"
"ca.m.733",1952-11-09,"male"
"ca.m.7331",1840-06-06,"male"
"ca.m.7332",1921-02-16,"male"
"ca.m.7334",1910-03-21,"male"
"ca.m.7336",1888-10-23,"male"
"ca.m.7338",1845-04-27,"male"
"ca.m.7339",1917-03-30,"male"
"ca.m.734",1863-04-11,"male"
"ca.m.7340",1892-12-21,"male"
"ca.m.7343",1899-03-09,"male"
"ca.m.7344",1932-02-25,"male"
"ca.m.7345",1850-09-16,"male"
"ca.m.7346",1927-10-08,"male"
"ca.m.7350",1923-01-02,"male"
"ca.m.7351",1878-07-29,"male"
"ca.m.7353",1921-09-08,"male"
"ca.m.7354",1945-01-26,"male"
"ca.m.7355",1928-12-28,"male"
"ca.m.7356",1831-01-04,"male"
"ca.m.7357",1866-07-23,"male"
"ca.m.7360",1918-04-20,"male"
"ca.m.7361",1846-10-30,"male"
"ca.m.7362",1944-10-18,"male"
"ca.m.7369",1845-01-29,"male"
"ca.m.737",1909-06-24,"male"
"ca.m.7373",1928-09-02,"male"
"ca.m.7374",1878-06-01,"male"
"ca.m.7376",1850-05-31,"male"
"ca.m.7377",1839-04-27,"male"
"ca.m.7378",1838-12-24,"male"
"ca.m.7379",1881-04-03,"male"
"ca.m.7380",1875-08-22,"male"
"ca.m.7381",1873-11-21,"male"
"ca.m.7383",1851-05-22,"male"
"ca.m.7386",1861-03-25,"male"
"ca.m.7388",1873-03-13,"male"
"ca.m.7393",1888-09-16,"male"
"ca.m.7395",1910-02-21,"male"
"ca.m.7397",1919-04-17,"male"
"ca.m.74",1952-07-07,"female"
"ca.m.7400",1925-07-21,"male"
"ca.m.7401",1895-01-06,"male"
"ca.m.7402",1902-10-29,"male"
"ca.m.7403",1895-11-08,"male"
"ca.m.7407",1902-04-03,"male"
"ca.m.7408",1939-10-30,"male"
"ca.m.7411",1856-12-26,"male"
"ca.m.7417",1923-03-04,"male"
"ca.m.7422",1928-02-17,"female"
"ca.m.7425",1908-11-10,"male"
"ca.m.7429",1945-10-15,"male"
"ca.m.7430",1850-03-13,"male"
"ca.m.7431",1930-04-01,"female"
"ca.m.7440",1849-07-01,"male"
"ca.m.7447",1933-11-25,"male"
"ca.m.7450",1913-02-11,"male"
"ca.m.7455",1897-02-18,"male"
"ca.m.7457",1922-12-19,"male"
"ca.m.7458",1846-09-24,"male"
"ca.m.746",1952-08-11,"male"
"ca.m.7462",1945-05-05,"male"
"ca.m.7472",1916-04-08,"male"
"ca.m.7477",1862-02-17,"male"
"ca.m.748",1876-01-27,"male"
"ca.m.7480",1876-07-26,"male"
"ca.m.7482",1897-01-14,"male"
"ca.m.7484",1884-06-19,"male"
"ca.m.7485",1913-09-18,"male"
"ca.m.7489",1928-02-08,"male"
"ca.m.7493",1925-02-19,"male"
"ca.m.7494",1912-05-11,"male"
"ca.m.7497",1857-01-11,"male"
"ca.m.75",1972-07-13,"male"
"ca.m.750",1890-07-09,"male"
"ca.m.7501",1887-01-16,"male"
"ca.m.7502",1920-01-04,"male"
"ca.m.7504",1919-09-19,"male"
"ca.m.7505",1861-01-26,"male"
"ca.m.7506",1916-01-16,"male"
"ca.m.7507",1929-10-22,"male"
"ca.m.7512",1841-04-15,"male"
"ca.m.7513",1872-02-12,"male"
"ca.m.7514",1860-08-16,"male"
"ca.m.7515",1921-09-21,"male"
"ca.m.7517",1872-05-30,"male"
"ca.m.7518",1876-05-27,"male"
"ca.m.7519",1890-07-28,"male"
"ca.m.752",1875-02-01,"male"
"ca.m.7521",1933-11-15,"male"
"ca.m.7524",1947-01-20,"female"
"ca.m.7530",1880-10-17,"male"
"ca.m.7531",1856-02-22,"male"
"ca.m.7539",1925-11-08,"male"
"ca.m.7542",1937-02-12,"male"
"ca.m.7546",1924-01-07,"male"
"ca.m.7552",1868-08-27,"male"
"ca.m.7553",1930-06-12,"male"
"ca.m.7563",1882-10-08,"male"
"ca.m.7566",1861-08-27,"male"
"ca.m.7568",1931-09-26,"male"
"ca.m.7571",1936-10-29,"male"
"ca.m.7579",1867-07-01,"male"
"ca.m.758",1876-07-16,"male"
"ca.m.7582",1930-03-03,"male"
"ca.m.7585",1892-10-26,"male"
"ca.m.7591",1940-06-14,"male"
"ca.m.7592",1868-04-19,"male"
"ca.m.7593",1943-01-07,"male"
"ca.m.7594",1871-05-31,"male"
"ca.m.7599",1847-01-01,"male"
"ca.m.76",1944-12-31,"male"
"ca.m.7600",1890-01-25,"male"
"ca.m.7601",1902-09-06,"male"
"ca.m.7602",1909-09-09,"male"
"ca.m.7604",1847-12-22,"male"
"ca.m.7608",1859-01-17,"male"
"ca.m.7609",1898-11-23,"male"
"ca.m.761",1933-02-01,"male"
"ca.m.7612",1931-04-09,"male"
"ca.m.7613",1867-03-07,"male"
"ca.m.762",1851-02-10,"male"
"ca.m.7625",1842-08-15,"male"
"ca.m.7626",1925-09-24,"male"
"ca.m.7629",1950-06-15,"male"
"ca.m.7630",1906-03-06,"male"
"ca.m.7631",1918-12-20,"male"
"ca.m.7632",1921-01-23,"male"
"ca.m.7633",1888-12-30,"male"
"ca.m.7635",1919-03-01,"male"
"ca.m.7636",1876-11-13,"male"
"ca.m.7639",1931-02-26,"male"
"ca.m.764",1905-07-07,"male"
"ca.m.7643",1822-01-09,"male"
"ca.m.7645",1939-07-08,"male"
"ca.m.7648",1839-08-02,"male"
"ca.m.765",1873-03-13,"male"
"ca.m.7650",1821-08-23,"male"
"ca.m.7651",1930-08-15,"male"
"ca.m.7652",1936-09-07,"female"
"ca.m.7654",1878-08-03,"male"
"ca.m.7657",1856-03-12,"male"
"ca.m.7658",1846-10-26,"male"
"ca.m.7661",1950-07-11,"female"
"ca.m.7665",1936-06-04,"male"
"ca.m.7666",1852-07-15,"male"
"ca.m.7668",1856-06-17,"male"
"ca.m.767",1918-06-13,"male"
"ca.m.7672",1912-06-10,"male"
"ca.m.7675",1881-09-27,"male"
"ca.m.7679",1817-06-18,"male"
"ca.m.7685",1939-03-17,"male"
"ca.m.7687",1922-11-12,"male"
"ca.m.769",1938-04-23,"male"
"ca.m.7699",1947-06-01,"male"
"ca.m.77",1942-03-12,"male"
"ca.m.7700",1919-11-26,"male"
"ca.m.7702",1877-06-11,"male"
"ca.m.7707",1947-04-20,"male"
"ca.m.7709",1919-12-23,"male"
"ca.m.7717",1916-08-01,"male"
"ca.m.7719",1874-12-17,"male"
"ca.m.7720",1822-05-04,"male"
"ca.m.7723",1877-05-23,"male"
"ca.m.7725",1943-02-08,"male"
"ca.m.7726",1948-05-02,"male"
"ca.m.773",1881-08-19,"male"
"ca.m.7734",1871-07-07,"male"
"ca.m.7737",1845-04-05,"male"
"ca.m.774",1866-09-01,"male"
"ca.m.7740",1880-10-25,"male"
"ca.m.7741",1925-04-19,"male"
"ca.m.7742",1849-12-26,"male"
"ca.m.7746",1845-11-05,"male"
"ca.m.7747",1935-01-02,"male"
"ca.m.7752",1909-09-27,"male"
"ca.m.7753",1907-02-28,"male"
"ca.m.7756",1911-05-11,"male"
"ca.m.7757",1945-06-25,"male"
"ca.m.776",1912-04-24,"male"
"ca.m.7761",1953-12-11,"male"
"ca.m.7762",1863-03-28,"male"
"ca.m.7765",1952-11-25,"male"
"ca.m.7767",1873-09-22,"male"
"ca.m.7768",1923-02-19,"male"
"ca.m.7775",1934-08-05,"male"
"ca.m.7776",1934-07-15,"male"
"ca.m.7780",1935-08-10,"male"
"ca.m.7781",1924-03-05,"male"
"ca.m.7782",1868-08-17,"male"
"ca.m.7786",1891-02-28,"male"
"ca.m.7787",1891-01-19,"male"
"ca.m.7788",1894-07-25,"male"
"ca.m.7791",1880-08-06,"male"
"ca.m.7795",1940-03-24,"male"
"ca.m.7798",1879-03-05,"male"
"ca.m.7799",1935-05-17,"male"
"ca.m.78",1955-11-04,"male"
"ca.m.7803",1939-12-11,"male"
"ca.m.7805",1848-12-09,"male"
"ca.m.781",1935-11-10,"male"
"ca.m.7811",1869-06-23,"male"
"ca.m.7813",1920-12-01,"male"
"ca.m.7817",1947-02-18,"male"
"ca.m.7818",1874-04-08,"male"
"ca.m.7819",1919-04-13,"male"
"ca.m.7822",1861-03-20,"male"
"ca.m.7824",1912-05-09,"male"
"ca.m.7825",1920-12-09,"male"
"ca.m.7826",1921-04-03,"male"
"ca.m.7827",1860-01-06,"male"
"ca.m.783",1877-10-08,"male"
"ca.m.7831",1860-03-12,"male"
"ca.m.7834",1885-12-24,"male"
"ca.m.7837",1894-08-31,"male"
"ca.m.7839",1871-08-26,"male"
"ca.m.784",1970-08-19,"male"
"ca.m.7846",1916-06-26,"male"
"ca.m.7847",1919-12-05,"male"
"ca.m.7851",1857-04-12,"male"
"ca.m.7852",1839-11-13,"male"
"ca.m.7854",1821-07-02,"male"
"ca.m.7859",1944-12-18,"male"
"ca.m.7863",1955-08-18,"male"
"ca.m.7866",1882-03-05,"male"
"ca.m.7872",1891-10-11,"male"
"ca.m.7874",1938-12-22,"male"
"ca.m.7875",1918-07-23,"male"
"ca.m.7877",1897-04-11,"male"
"ca.m.7878",1831-12-11,"male"
"ca.m.7879",1882-12-26,"male"
"ca.m.7881",1896-07-01,"male"
"ca.m.7884",1907-10-25,"male"
"ca.m.7891",1884-06-26,"male"
"ca.m.7897",1918-09-05,"male"
"ca.m.7899",1912-08-12,"male"
"ca.m.79",1972-12-19,"male"
"ca.m.7902",1930-01-11,"male"
"ca.m.7903",1879-12-13,"male"
"ca.m.7906",1935-05-29,"male"
"ca.m.7908",1834-01-29,"male"
"ca.m.7911",1883-09-12,"male"
"ca.m.7915",1856-09-27,"male"
"ca.m.792",1897-03-20,"male"
"ca.m.7921",1950-07-08,"male"
"ca.m.7922",1874-11-20,"male"
"ca.m.7924",1935-08-24,"male"
"ca.m.7925",1840-11-27,"male"
"ca.m.7926",1915-03-11,"male"
"ca.m.7929",1888-11-25,"male"
"ca.m.7930",1953-12-14,"male"
"ca.m.7932",1924-05-24,"male"
"ca.m.7934",1934-03-29,"male"
"ca.m.794",1869-08-01,"male"
"ca.m.7942",1933-03-27,"male"
"ca.m.7945",1855-11-08,"male"
"ca.m.7947",1886-05-10,"male"
"ca.m.7949",1902-12-18,"male"
"ca.m.7951",1849-04-10,"male"
"ca.m.7953",1932-11-26,"male"
"ca.m.7956",1932-09-19,"male"
"ca.m.7958",1909-09-03,"male"
"ca.m.7959",1940-06-27,"male"
"ca.m.7961",1933-02-18,"male"
"ca.m.7963",1848-10-13,"male"
"ca.m.7966",1925-05-08,"male"
"ca.m.7969",1905-01-18,"male"
"ca.m.7971",1939-04-06,"male"
"ca.m.7972",1888-12-02,"male"
"ca.m.7973",1863-03-20,"male"
"ca.m.7977",1893-12-12,"male"
"ca.m.7979",1822-03-13,"male"
"ca.m.798",1900-10-02,"male"
"ca.m.7980",1876-09-05,"male"
"ca.m.7981",1898-12-01,"male"
"ca.m.7982",1853-11-07,"male"
"ca.m.7983",1865-10-01,"male"
"ca.m.7984",1831-03-18,"male"
"ca.m.7988",1832-10-16,"male"
"ca.m.7989",1908-06-18,"male"
"ca.m.7990",1932-12-03,"male"
"ca.m.7994",1878-07-09,"male"
"ca.m.7998",1924-09-13,"male"
"ca.m.80",1953-02-27,"female"
"ca.m.800",1881-08-02,"male"
"ca.m.8005",1928-08-05,"male"
"ca.m.8006",1863-09-16,"male"
"ca.m.8007",1947-07-07,"male"
"ca.m.8008",1917-06-18,"male"
"ca.m.8012",1949-02-26,"female"
"ca.m.8014",1923-06-22,"male"
"ca.m.8015",1824-04-18,"male"
"ca.m.8017",1859-05-05,"male"
"ca.m.8018",1883-01-06,"male"
"ca.m.8019",1927-04-20,"male"
"ca.m.8020",1941-11-09,"male"
"ca.m.8021",1948-03-16,"male"
"ca.m.8025",1954-11-03,"male"
"ca.m.8026",1915-03-06,"male"
"ca.m.8029",1891-01-19,"male"
"ca.m.8033",1820-07-22,"male"
"ca.m.8034",1950-03-30,"male"
"ca.m.8036",1884-09-02,"male"
"ca.m.804",1879-01-28,"male"
"ca.m.8040",1823-01-18,"male"
"ca.m.8041",1900-03-21,"male"
"ca.m.8042",1897-11-30,"male"
"ca.m.8046",1875-04-28,"male"
"ca.m.8047",1934-01-07,"male"
"ca.m.8049",1850-09-27,"male"
"ca.m.8055",1937-12-09,"male"
"ca.m.8056",1960-06-12,"female"
"ca.m.8058",1851-03-26,"male"
"ca.m.8060",1931-10-07,"female"
"ca.m.8061",1948-01-07,"male"
"ca.m.8064",1908-05-07,"male"
"ca.m.8066",1870-05-15,"male"
"ca.m.8068",1953-05-03,"male"
"ca.m.8071",NA,"male"
"ca.m.8072",1947-10-16,"male"
"ca.m.8076",1854-03-30,"male"
"ca.m.8077",1889-03-15,"male"
"ca.m.8079",1881-11-29,"male"
"ca.m.8080",1926-12-31,"male"
"ca.m.8083",1863-03-17,"male"
"ca.m.8084",1928-03-10,"male"
"ca.m.8085",1854-11-12,"male"
"ca.m.8087",1851-11-19,"male"
"ca.m.8091",1903-10-24,"male"
"ca.m.8093",1913-02-17,"male"
"ca.m.8094",1911-08-05,"male"
"ca.m.8098",1911-06-01,"male"
"ca.m.81",1950-08-16,"male"
"ca.m.8100",1881-06-28,"male"
"ca.m.8101",1899-02-05,"male"
"ca.m.8103",1918-07-31,"male"
"ca.m.8104",1936-08-31,"male"
"ca.m.811",1901-03-06,"male"
"ca.m.8110",1873-03-08,"male"
"ca.m.8111",1918-11-17,"male"
"ca.m.8113",1870-01-12,"male"
"ca.m.8114",1917-05-24,"male"
"ca.m.8116",1937-04-15,"male"
"ca.m.8117",1905-09-29,"male"
"ca.m.8118",1905-07-21,"male"
"ca.m.812",1890-03-27,"male"
"ca.m.8122",1870-08-04,"male"
"ca.m.8124",1921-04-30,"female"
"ca.m.8129",1857-09-30,"male"
"ca.m.813",1927-01-01,"male"
"ca.m.8131",1920-02-25,"male"
"ca.m.8132",1912-06-28,"male"
"ca.m.8134",1904-01-14,"male"
"ca.m.8137",1942-04-09,"male"
"ca.m.8138",1837-10-01,"male"
"ca.m.8139",1877-12-18,"male"
"ca.m.8145",1845-11-30,"male"
"ca.m.8148",1897-02-23,"male"
"ca.m.8149",1852-08-14,"male"
"ca.m.8151",1892-04-27,"male"
"ca.m.8156",1871-01-19,"male"
"ca.m.8157",1833-05-10,"male"
"ca.m.8159",1860-10-14,"male"
"ca.m.8160",1847-04-14,"male"
"ca.m.8177",1918-08-01,"male"
"ca.m.8179",1826-08-26,"male"
"ca.m.8181",1873-06-30,"male"
"ca.m.8187",1915-08-10,"male"
"ca.m.8188",1936-11-07,"female"
"ca.m.8189",1917-06-12,"male"
"ca.m.8190",1844-08-11,"male"
"ca.m.8192",1900-01-08,"male"
"ca.m.8194",1861-09-04,"male"
"ca.m.8195",1946-02-01,"male"
"ca.m.8197",1887-11-08,"male"
"ca.m.8199",1834-01-01,"male"
"ca.m.82",1950-01-15,"female"
"ca.m.8200",1888-09-26,"male"
"ca.m.8203",1883-03-11,"male"
"ca.m.8204",1873-02-14,"male"
"ca.m.8207",1852-09-14,"male"
"ca.m.8211",1926-01-23,"male"
"ca.m.8214",1907-12-07,"male"
"ca.m.8218",1843-06-21,"male"
"ca.m.8222",1940-09-26,"female"
"ca.m.8224",1840-04-17,"male"
"ca.m.8227",1928-09-10,"male"
"ca.m.8228",1930-11-26,"male"
"ca.m.8229",1851-05-26,"male"
"ca.m.8233",1851-12-19,"male"
"ca.m.8234",1892-04-09,"male"
"ca.m.8241",1929-12-25,"male"
"ca.m.8246",1901-03-11,"male"
"ca.m.8250",1899-12-13,"male"
"ca.m.8252",1870-08-24,"male"
"ca.m.8256",1908-08-02,"male"
"ca.m.8259",1917-05-24,"male"
"ca.m.8261",1929-12-07,"female"
"ca.m.8263",1932-10-18,"female"
"ca.m.8264",1904-02-28,"male"
"ca.m.8268",1947-03-02,"male"
"ca.m.8270",1856-12-19,"male"
"ca.m.8277",1855-03-21,"male"
"ca.m.8280",1925-05-15,"male"
"ca.m.8281",1891-07-25,"male"
"ca.m.8284",1892-09-23,"male"
"ca.m.8291",1927-12-18,"male"
"ca.m.8295",1871-03-12,"male"
"ca.m.8297",1921-06-10,"male"
"ca.m.8299",1939-05-27,"male"
"ca.m.83",1959-04-02,"female"
"ca.m.830",1847-10-09,"male"
"ca.m.8300",1844-02-01,"male"
"ca.m.8302",1904-01-18,"male"
"ca.m.8303",1888-12-09,"male"
"ca.m.8305",1856-03-01,"male"
"ca.m.8311",1920-06-16,"male"
"ca.m.8312",1930-08-21,"male"
"ca.m.8318",1835-03-05,"male"
"ca.m.832",1960-05-13,"male"
"ca.m.8322",1866-03-19,"male"
"ca.m.8324",1884-06-11,"male"
"ca.m.8326",1883-06-22,"male"
"ca.m.833",1842-05-10,"male"
"ca.m.8332",1904-02-27,"male"
"ca.m.8333",1966-05-27,"male"
"ca.m.8337",1966-07-09,"male"
"ca.m.8338",1916-01-12,"male"
"ca.m.8339",1875-08-17,"male"
"ca.m.8342",1950-04-01,"male"
"ca.m.8344",1872-10-18,"male"
"ca.m.8347",1962-04-23,"male"
"ca.m.8349",1885-04-09,"male"
"ca.m.8350",1971-03-26,"male"
"ca.m.8351",1835-06-01,"male"
"ca.m.8353",1951-07-11,"male"
"ca.m.8358",1878-05-18,"male"
"ca.m.8359",1875-08-22,"male"
"ca.m.836",1863-02-16,"male"
"ca.m.8361",1942-08-13,"male"
"ca.m.8363",1861-07-08,"male"
"ca.m.8365",1921-02-05,"male"
"ca.m.837",1902-04-19,"male"
"ca.m.8378",1903-06-14,"male"
"ca.m.8379",1964-04-09,"male"
"ca.m.838",1944-05-22,"male"
"ca.m.8386",1874-06-30,"male"
"ca.m.8392",1963-05-16,"male"
"ca.m.8396",1933-01-01,"male"
"ca.m.8398",1892-02-15,"male"
"ca.m.8399",1940-01-31,"male"
"ca.m.84",1923-02-16,"male"
"ca.m.840",1902-01-22,"male"
"ca.m.8406",1957-08-31,"male"
"ca.m.8412",1889-06-21,"male"
"ca.m.8413",1859-11-03,"male"
"ca.m.8414",1861-08-30,"male"
"ca.m.8415",1912-05-07,"male"
"ca.m.8416",1906-10-20,"male"
"ca.m.8418",1892-10-12,"male"
"ca.m.842",1961-12-08,"male"
"ca.m.8420",1910-02-09,"male"
"ca.m.8421",1954-02-11,"male"
"ca.m.8423",1908-09-19,"male"
"ca.m.8427",NA,"male"
"ca.m.8428",1907-09-03,"male"
"ca.m.8431",1879-10-06,"male"
"ca.m.8432",1860-07-09,"male"
"ca.m.8434",1900-07-14,"male"
"ca.m.8436",1952-02-18,"male"
"ca.m.8437",1901-12-05,"male"
"ca.m.8438",1920-01-21,"male"
"ca.m.8439",1878-02-27,"male"
"ca.m.8441",1889-10-04,"male"
"ca.m.8442",1957-01-24,"male"
"ca.m.8445",1923-08-18,"male"
"ca.m.8446",1970-01-30,"male"
"ca.m.8450",1832-01-23,"male"
"ca.m.8455",1864-05-31,"male"
"ca.m.8456",1888-12-06,"male"
"ca.m.8458",1914-04-11,"male"
"ca.m.8459",1872-11-08,"male"
"ca.m.8461",1984-10-21,"female"
"ca.m.8465",1989-03-07,"female"
"ca.m.8466",1931-07-07,"male"
"ca.m.847",1919-06-21,"male"
"ca.m.8473",1932-03-02,"male"
"ca.m.8474",1982-08-14,"female"
"ca.m.8476",1938-11-12,"male"
"ca.m.8477",1873-06-28,"male"
"ca.m.8479",1984-04-26,"female"
"ca.m.8486",NA,"male"
"ca.m.8487",1840-02-24,"male"
"ca.m.8490",1851-09-06,"male"
"ca.m.8491",1988-05-03,"male"
"ca.m.8494",1913-06-13,"male"
"ca.m.8495",1905-05-01,"male"
"ca.m.8496",1904-06-19,"male"
"ca.m.8497",1876-02-16,"male"
"ca.m.85",1921-12-27,"male"
"ca.m.8500",1970-07-19,"male"
"ca.m.8505",1985-12-19,"male"
"ca.m.8507",1855-12-14,"male"
"ca.m.8509",1924-12-20,"female"
"ca.m.8515",1936-06-26,"male"
"ca.m.8517",1955-10-03,"female"
"ca.m.8518",1867-09-12,"male"
"ca.m.8519",1929-04-15,"male"
"ca.m.8521",1962-06-25,"female"
"ca.m.8523",1908-12-28,"male"
"ca.m.8528",1942-09-01,"female"
"ca.m.8529",1958-12-29,"male"
"ca.m.853",1913-10-17,"male"
"ca.m.8531",1919-07-12,"male"
"ca.m.8535",1886-02-13,"male"
"ca.m.8538",1953-01-10,"male"
"ca.m.8539",1896-04-14,"male"
"ca.m.8545",1921-02-09,"male"
"ca.m.8546",1857-09-12,"male"
"ca.m.8547",1988-12-03,"female"
"ca.m.8549",1871-03-02,"male"
"ca.m.8551",1958-03-27,"female"
"ca.m.8552",1878-07-14,"male"
"ca.m.8555",1951-03-13,"male"
"ca.m.8557",1871-06-14,"male"
"ca.m.8558",1955-04-13,"female"
"ca.m.8559",1945-07-20,"male"
"ca.m.856",1857-02-27,"male"
"ca.m.8562",1956-11-13,"male"
"ca.m.8564",1929-04-08,"male"
"ca.m.8566",1867-01-25,"male"
"ca.m.8568",1957-08-02,"male"
"ca.m.8571",1963-06-10,"male"
"ca.m.8582",1979-07-16,"male"
"ca.m.8584",1918-08-16,"male"
"ca.m.8585",1873-05-11,"male"
"ca.m.8588",1903-08-19,"male"
"ca.m.8589",1973-09-12,"male"
"ca.m.8590",1865-01-30,"male"
"ca.m.8594",1838-04-20,"male"
"ca.m.8596",1965-12-29,"female"
"ca.m.8599",1891-09-04,"male"
"ca.m.86",1869-01-29,"male"
"ca.m.860",1914-07-26,"male"
"ca.m.8600",1863-06-15,"male"
"ca.m.8603",1984-01-01,"female"
"ca.m.8606",1962-10-28,"male"
"ca.m.8608",1882-10-09,"male"
"ca.m.8609",1850-05-03,"male"
"ca.m.861",1842-02-11,"male"
"ca.m.8613",1874-02-11,"male"
"ca.m.8614",1984-04-07,"female"
"ca.m.8618",1973-01-18,"male"
"ca.m.862",1930-10-02,"male"
"ca.m.8620",1933-09-25,"male"
"ca.m.8621",1985-10-17,"female"
"ca.m.8624",1885-04-19,"male"
"ca.m.8625",1980-05-27,"female"
"ca.m.8626",1869-04-27,"male"
"ca.m.8628",1972-01-01,"male"
"ca.m.8634",1893-11-27,"male"
"ca.m.8635",1917-09-07,"female"
"ca.m.8638",1874-03-15,"male"
"ca.m.8639",1934-06-22,"male"
"ca.m.8642",NA,"female"
"ca.m.8646",1955-06-04,"male"
"ca.m.8647",1867-05-02,"male"
"ca.m.8656",NA,"female"
"ca.m.8658",1903-06-23,"male"
"ca.m.8659",1985-01-25,"female"
"ca.m.866",1861-07-20,"male"
"ca.m.8661",1968-05-19,"male"
"ca.m.8664",1962-11-09,"female"
"ca.m.8669",1872-10-26,"male"
"ca.m.8671",1884-09-28,"male"
"ca.m.8674",1899-04-08,"female"
"ca.m.8675",1946-03-09,"male"
"ca.m.8678",1991-05-31,"male"
"ca.m.8679",1877-03-23,"male"
"ca.m.8680",1896-04-12,"male"
"ca.m.8682",1990-11-03,"female"
"ca.m.8685",1960-05-26,"male"
"ca.m.8686",1897-01-05,"male"
"ca.m.8690",1971-10-15,"male"
"ca.m.8692",1974-11-01,"female"
"ca.m.8695",1863-05-29,"male"
"ca.m.87",1963-03-10,"male"
"ca.m.8700",1968-09-09,"male"
"ca.m.8703",1887-12-07,"male"
"ca.m.8704",1932-01-03,"male"
"ca.m.8707",1884-12-15,"male"
"ca.m.8709",1910-11-17,"female"
"ca.m.871",1876-09-09,"male"
"ca.m.8710",1829-11-09,"male"
"ca.m.8712",1964-12-10,"male"
"ca.m.8713",1864-05-02,"male"
"ca.m.8715",1869-01-24,"male"
"ca.m.8721",1939-03-20,"male"
"ca.m.8722",1937-09-15,"male"
"ca.m.8723",1922-05-01,"male"
"ca.m.8731",1866-01-30,"male"
"ca.m.8734",1934-09-15,"male"
"ca.m.8736",1962-01-22,"male"
"ca.m.8737",1954-12-05,"male"
"ca.m.8738",1918-08-07,"male"
"ca.m.8740",1897-03-21,"male"
"ca.m.8743",1943-03-30,"male"
"ca.m.8745",1896-02-13,"male"
"ca.m.8749",1961-08-25,"male"
"ca.m.8751",1939-12-02,"male"
"ca.m.8753",1965-03-13,"male"
"ca.m.8755",1876-04-25,"male"
"ca.m.876",1903-03-29,"male"
"ca.m.8760",1899-05-26,"female"
"ca.m.8761",1926-06-04,"male"
"ca.m.8762",1903-10-04,"male"
"ca.m.8768",1861-10-31,"male"
"ca.m.877",1974-05-17,"male"
"ca.m.8774",1875-05-31,"male"
"ca.m.8778",1872-06-24,"male"
"ca.m.878",1881-12-31,"male"
"ca.m.8782",1882-05-26,"male"
"ca.m.8784",1856-03-04,"male"
"ca.m.8786",1922-08-26,"male"
"ca.m.879",1869-11-16,"male"
"ca.m.8790",1964-03-04,"male"
"ca.m.8797",1897-10-24,"male"
"ca.m.8798",1902-04-11,"male"
"ca.m.88",1974-02-18,"female"
"ca.m.8804",1879-09-12,"male"
"ca.m.8810",1959-08-20,"female"
"ca.m.8811",1887-01-16,"male"
"ca.m.8812",1941-03-26,"male"
"ca.m.8814",1858-01-18,"male"
"ca.m.8817",1925-08-08,"male"
"ca.m.8818",1974-11-07,"female"
"ca.m.882",1907-04-21,"male"
"ca.m.8822",1928-01-09,"male"
"ca.m.8823",1954-06-27,"male"
"ca.m.8826",1865-01-31,"male"
"ca.m.8828",1967-05-10,"male"
"ca.m.8830",1832-04-12,"male"
"ca.m.8831",1908-07-03,"female"
"ca.m.8838",1902-04-05,"male"
"ca.m.8846",1949-08-19,"male"
"ca.m.8853",1938-12-14,"male"
"ca.m.8855",1829-03-29,"male"
"ca.m.8856",1882-12-18,"male"
"ca.m.8857",1888-02-19,"male"
"ca.m.8858",1930-11-22,"male"
"ca.m.8861",1902-07-03,"male"
"ca.m.8864",1871-09-21,"male"
"ca.m.8866",1899-12-25,"male"
"ca.m.8867",1902-10-24,"male"
"ca.m.8868",1931-06-21,"male"
"ca.m.8869",1905-10-02,"male"
